w,k,Output,Index,Symbol
ĀþĂ,1524,ûĂ,11236,ĀþĂû
ûĂ,8191,ýāÿÿ,11237,ûĂý
ýāÿÿ,9294,ÿúü,11238,ýāÿÿÿ
ÿúü,3910,þĀú,11239,ÿúüþ
þĀú,5154,÷ă,11240,þĀú÷
÷ă,1037,ýø,11241,÷ăý
ýø,5430,ûûù,11242,ýøû
ûûù,164,¤,11243,ûûù¤
¤,324,ń,11244,¤ń
ń,9518,đÿ,11245,ńđ
đÿ,4056,ĀýĀþ,11246,đÿĀ
ĀýĀþ,3828,ĀþĀþĀþĀ,11247,ĀýĀþĀ
ĀþĀþĀþĀ,10513,þĀþĀþĀþĀ,11248,ĀþĀþĀþĀþ
þĀþĀþĀþĀ,594,þÿÿĀþ,11249,þĀþĀþĀþĀþ
þÿÿĀþ,616,þÿÿĀÿþ,11250,þÿÿĀþþ
þÿÿĀÿþ,9993,ÿÿÿÿā,11251,þÿÿĀÿþÿ
ÿÿÿÿā,7829,þýÿÿ,11252,ÿÿÿÿāþ
þýÿÿ,7809,ĀþÿþĀ,11253,þýÿÿĀ
ĀþÿþĀ,1180,āþÿþ,11254,ĀþÿþĀā
āþÿþ,575,ĀĀþ,11255,āþÿþĀ
ĀĀþ,3938,ûĀā,11256,ĀĀþû
ûĀā,1672,þă,11257,ûĀāþ
þă,1960,ÿû,11258,þăÿ
ÿû,2503,Ąù,11259,ÿûĄ
Ąù,244,ô,11260,Ąùô
ô,241,ñ,11261,ôñ
ñ,237,í,11262,ñí
í,237,í,11263,íí
í,242,ò,11264,íò
ò,9924,ùüþ,11265,òù
ùüþ,3407,Āāÿ,11266,ùüþĀ
Āāÿ,259,ă,11267,Āāÿă
ă,270,Ď,11268,ăĎ
Ď,11269,ĎĎ,11269,ĎĎ
ĎĎ,275,ē,11270,ĎĎē
ē,1242,Ĉā,11271,ēĈ
Ĉā,1567,āü,11272,Ĉāā
āü,2094,ąû,11273,āüą
ąû,953,þĄ,11274,ąûþ
þĄ,1481,úĄ,11275,þĄú
úĄ,1961,ûÏ,11276,úĄû
ûÏ,238,î,11277,ûÏî
î,8554,Ĩþ,11278,îĨ
Ĩþ,3535,ýć,11279,Ĩþý
ýć,4240,ùă,11280,ýćù
ùă,3272,Ćú,11281,ùăĆ
Ćú,9186,ăþÿÿ,11282,Ćúă
ăþÿÿ,643,ÿÿā,11283,ăþÿÿÿ
ÿÿā,10739,ĀĀĀāĀ,11284,ÿÿāĀ
ĀĀĀāĀ,3880,ĀāĀ,11285,ĀĀĀāĀĀ
ĀāĀ,929,āĀĀÿ,11286,ĀāĀā
āĀĀÿ,3407,Āāÿ,11287,āĀĀÿĀ
Āāÿ,11017,āĀĀā,11288,Āāÿā
āĀĀā,7600,ÿÿÿĀĀÿ,11289,āĀĀāÿ
ÿÿÿĀĀÿ,527,þÿĀ,11290,ÿÿÿĀĀÿþ
þÿĀ,3869,Ăÿÿý,11291,þÿĀĂ
Ăÿÿý,2455,ýþĀ,11292,Ăÿÿýý
ýþĀ,8269,ýÿýÿ,11293,ýþĀý
ýÿýÿ,9100,þþþýÿ,11294,ýÿýÿþ
þþþýÿ,11125,þýþþý,11295,þþþýÿþ
þýþþý,8145,ÿþýÿ,11296,þýþþýÿ
ÿþýÿ,11207,ýÿýþþ,11297,ÿþýÿý
ýÿýþþ,1892,þÿÿÿĀþ,11298,ýÿýþþþ
þÿÿÿĀþ,3355,ýþý,11299,þÿÿÿĀþý
ýþý,1914,üāø,11300,ýþýü
üāø,260,Ą,11301,üāøĄ
Ą,224,à,11302,Ąà
à,241,ñ,11303,àñ
ñ,357,ť,11304,ñť
ť,256,Ā,11305,ťĀ
Ā,4748,Đ,11306,Ā
Đ,1935,Ħü,11307,ĐĦ
Ħü,6484,ÿĀýÿā,11308,Ħüÿ
ÿĀýÿā,264,Ĉ,11309,ÿĀýÿāĈ
Ĉ,6561,čĀý,11310,Ĉč
čĀý,1166,āýā,11311,čĀýā
āýā,1838,ÿÿÿÿÿÿÿþÿÿ,11312,āýāÿ
ÿÿÿÿÿÿÿþÿÿ,3942,þĀþĀþ,11313,ÿÿÿÿÿÿÿþÿÿþ
þĀþĀþ,1153,āþþþ,11314,þĀþĀþā
āþþþ,6367,ØÞ,11315,āþþþØ
ØÞ,342,Ŗ,11316,ØÞŖ
Ŗ,3704,ûą,11317,Ŗû
ûą,9159,ĀĂă,11318,ûąĀ
ĀĂă,4412,ĂĂĂĂ,11319,ĀĂăĂ
ĂĂĂĂ,3951,ÿăĂ,11320,ĂĂĂĂÿ
ÿăĂ,7629,ýĀÿþ,11321,ÿăĂý
ýĀÿþ,1304,āþÿĀ,11322,ýĀÿþā
āþÿĀ,1902,üÿþ,11323,āþÿĀü
üÿþ,2690,úĂ,11324,üÿþú
úĂ,5424,úüý,11325,úĂú
úüý,5003,þùþú,11326,úüýþ
þùþú,1178,ĀĂ,11327,þùþúĀ
ĀĂ,187,»,11328,ĀĂ»
»,241,ñ,11329,»ñ
ñ,317,Ľ,11330,ñĽ
Ľ,953,þĄ,11331,Ľþ
þĄ,4053,ùĂþ,11332,þĄù
ùĂþ,4832,ÿĀþĀ,11333,ùĂþÿ
ÿĀþĀ,9829,þĀþĀþĀ,11334,ÿĀþĀþ
þĀþĀþĀ,6562,ýĀþĀÿ,11335,þĀþĀþĀý
ýĀþĀÿ,10262,þĀÿþÿÿÿÿ,11336,ýĀþĀÿþ
þĀÿþÿÿÿÿ,4911,ÿĀÿþĀþ,11337,þĀÿþÿÿÿÿÿ
ÿĀÿþĀþ,4266,ÿÿþĀþĀ,11338,ÿĀÿþĀþÿ
ÿÿþĀþĀ,735,þþā,11339,ÿÿþĀþĀþ
þþā,4416,ĀþĀþÿþ,11340,þþāĀ
ĀþĀþÿþ,4354,āýý,11341,ĀþĀþÿþā
āýý,5167,ăýĂ,11342,āýýă
ăýĂ,1858,þú,11343,ăýĂþ
þú,1467,Āû,11344,þúĀ
Āû,242,ò,11345,Āûò
ò,223,ß,11346,òß
ß,6020,êð,11347,ßê
êð,256,Ā,11348,êðĀ
Ā,8813,ĉĊ,11349,Āĉ
ĉĊ,770,čČ,11350,ĉĊč
čČ,1116,ąĀ,11351,čČą
ąĀ,1866,Ăü,11352,ąĀĂ
Ăü,4706,ùð,11353,Ăüù
ùð,233,é,11354,ùðé
é,236,ì,11355,éì
ì,927,ĄĀ,11356,ìĄ
ĄĀ,278,Ė,11357,ĄĀĖ
Ė,298,Ī,11358,ĖĪ
Ī,8739,ĎĄþ,11359,ĪĎ
ĎĄþ,1593,Ăÿü,11360,ĎĄþĂ
Ăÿü,7848,Āýă,11361,ĂÿüĀ
Āýă,241,ñ,11362,Āýăñ
ñ,183,·,11363,ñ·
·,7621,ģĚ,11364,·ģ
ģĚ,1950,øĂ,11365,ģĚø
øĂ,8106,ĂĀĄ,11366,øĂĂ
ĂĀĄ,9861,ÿúĂ,11367,ĂĀĄÿ
ÿúĂ,1394,ÿþĀĀ,11368,ÿúĂÿ
ÿþĀĀ,4212,āĀā,11369,ÿþĀĀā
āĀā,10641,ĀĀāÿ,11370,āĀāĀ
ĀĀāÿ,2347,ÿüû,11371,ĀĀāÿÿ
ÿüû,804,ûù,11372,ÿüûû
ûù,3716,þþýĀ,11373,ûùþ
þþýĀ,1240,ăĄ,11374,þþýĀă
ăĄ,816,āĆ,11375,ăĄā
āĆ,4104,ąĆ,11376,āĆą
ąĆ,872,Ąāÿ,11377,ąĆĄ
Ąāÿ,10340,ýÿĀÿÿ,11378,Ąāÿý
ýÿĀÿÿ,2259,þÿĀÿĀ,11379,ýÿĀÿÿþ
þÿĀÿĀ,10649,üÿýÿ,11380,þÿĀÿĀü
üÿýÿ,11297,ÿþýÿý,11381,üÿýÿÿ
ÿþýÿý,4619,þþýþ,11382,ÿþýÿýþ
þþýþ,9858,ÿýÿþ,11383,þþýþÿ
ÿýÿþ,1380,þüÿ,11384,ÿýÿþþ
þüÿ,9080,þýýÿÿ,11385,þüÿþ
þýýÿÿ,2665,ÿþÿā,11386,þýýÿÿÿ
ÿþÿā,9221,þýþü,11387,ÿþÿāþ
þýþü,3249,þýû,11388,þýþüþ
þýû,3504,ĄÓ,11389,þýûĄ
ĄÓ,268,Č,11390,ĄÓČ
Č,10960,şü,11391,Čş
şü,164,¤,11392,şü¤
¤,243,ó,11393,¤ó
ó,306,Ĳ,11394,óĲ
Ĳ,3940,üþĂ,11395,Ĳü
üþĂ,1992,ûāÿ,11396,üþĂû
ûāÿ,261,ą,11397,ûāÿą
ą,2353,Đā,11398,ąĐ
Đā,10033,þÿÿÿÿÿÿÿÿÿÿÿÿþ,11399,Đāþ
þÿÿÿÿÿÿÿÿÿÿÿÿþ,11224,ÿÿÿÿĀþĀ,11400,þÿÿÿÿÿÿÿÿÿÿÿÿþÿ
ÿÿÿÿĀþĀ,1823,üĄ,11401,ÿÿÿÿĀþĀü
üĄ,241,ñ,11402,üĄñ
ñ,185,¹,11403,ñ¹
¹,307,ĳ,11404,¹ĳ
ĳ,302,Į,11405,ĳĮ
Į,8272,ûĀă,11406,Įû
ûĀă,3643,āĂĂ,11407,ûĀăā
āĂĂ,2833,ĂĂĀ,11408,āĂĂĂ
ĂĂĀ,1501,ýă,11409,ĂĂĀý
ýă,3895,Ăþā,11410,ýăĂ
Ăþā,860,Ăû,11411,ĂþāĂ
Ăû,10682,ăûý,11412,Ăûă
ăûý,531,Āþÿ,11413,ăûýĀ
Āþÿ,1653,üüü,11414,Āþÿü
üüü,3660,úĂþ,11415,üüüú
úĂþ,1310,øĀ,11416,úĂþø
øĀ,6470,ôĂ,11417,øĀô
ôĂ,238,î,11418,ôĂî
î,171,«,11419,î«
«,331,ŋ,11420,«ŋ
ŋ,271,ď,11421,ŋď
ď,1904,úā,11422,ďú
úā,2346,ûĂÿ,11423,úāû
ûĂÿ,10795,ÿÿÿÿÿÿÿþÿÿÿ,11424,ûĂÿÿ
ÿÿÿÿÿÿÿþÿÿÿ,5097,ÿÿþÿā,11425,ÿÿÿÿÿÿÿþÿÿÿÿ
ÿÿþÿā,3297,þÿÿÿþÿ,11426,ÿÿþÿāþ
þÿÿÿþÿ,10380,ÿĀÿÿÿĀ,11427,þÿÿÿþÿÿ
ÿĀÿÿÿĀ,2156,þĀÿýā,11428,ÿĀÿÿÿĀþ
þĀÿýā,1677,ĀýÿÿĀ,11429,þĀÿýāĀ
ĀýÿÿĀ,1960,ÿû,11430,ĀýÿÿĀÿ
ÿû,6485,āþþĀÿ,11431,ÿûā
āþþĀÿ,5174,ÿÿþĂ,11432,āþþĀÿÿ
ÿÿþĂ,893,þýý,11433,ÿÿþĂþ
þýý,11104,ßÝ,11434,þýýß
ßÝ,242,ò,11435,ßÝò
ò,268,Č,11436,òČ
Č,274,Ē,11437,ČĒ
Ē,279,ė,11438,Ēė
ė,8803,ĐĄĂ,11439,ėĐ
ĐĄĂ,4295,āþĀ,11440,ĐĄĂā
āþĀ,1859,ú÷,11441,āþĀú
ú÷,241,ñ,11442,ú÷ñ
ñ,6019,ëê,11443,ñë
ëê,866,óø,11444,ëêó
óø,10800,øĉ,11445,óøø
øĉ,4037,öÿ,11446,øĉö
öÿ,293,ĥ,11447,öÿĥ
ĥ,8141,ĳĀ,11448,ĥĳ
ĳĀ,11047,þĂý,11449,ĳĀþ
þĂý,1488,ÿýĀ,11450,þĂýÿ
ÿýĀ,259,ă,11451,ÿýĀă
ă,208,Ð,11452,ăÐ
Ð,216,Ø,11453,ÐØ
Ø,296,Ĩ,11454,ØĨ
Ĩ,3990,ėú,11455,Ĩė
ėú,814,ĂĄ,11456,ėúĂ
ĂĄ,5287,ùąþ,11457,ĂĄù
ùąþ,1510,ÿÿÿÿĀÿÿ,11458,ùąþÿ
ÿÿÿÿĀÿÿ,3143,Ā÷,11459,ÿÿÿÿĀÿÿĀ
Ā÷,7420,õð,11460,Ā÷õ
õð,241,ñ,11461,õðñ
ñ,11160,÷ø,11462,ñ÷
÷ø,7468,úüú,11463,÷øú
úüú,9220,ÿÿþĀĀþ,11464,úüúÿ
ÿÿþĀĀþ,2735,āĂĄ,11465,ÿÿþĀĀþā
āĂĄ,7198,ĈĈ,11466,āĂĄĈ
ĈĈ,9663,čĒ,11467,ĈĈč
čĒ,1196,ēĊ,11468,čĒē
ēĊ,2409,Ąāÿÿ,11469,ēĊĄ
Ąāÿÿ,1323,üÿÿ,11470,Ąāÿÿü
üÿÿ,1857,Ăýýþ,11471,üÿÿĂ
Ăýýþ,3426,ÿþÿþþ,11472,Ăýýþÿ
ÿþÿþþ,9437,ýþþýþ,11473,ÿþÿþþý
ýþþýþ,1652,Āü,11474,ýþþýþĀ
Āü,10747,ÿýÿý,11475,Āüÿ
ÿýÿý,3369,ýĀý,11476,ÿýÿýý
ýĀý,10895,ýÿÿÿþ,11477,ýĀýý
ýÿÿÿþ,9507,ÿāþü,11478,ýÿÿÿþÿ
ÿāþü,1105,þÿû,11479,ÿāþüþ
þÿû,1025,üĀý,11480,þÿûü
üĀý,202,Ê,11481,üĀýÊ
Ê,302,Į,11482,ÊĮ
Į,330,Ŋ,11483,ĮŊ
Ŋ,8102,ý¹,11484,Ŋý
ý¹,211,Ó,11485,ý¹Ó
Ó,7245,ĹĀ,11486,ÓĹ
ĹĀ,549,þÿÿÿÿ,11487,ĹĀþ
þÿÿÿÿ,258,Ă,11488,þÿÿÿÿĂ
Ă,1176,đĂ,11489,Ăđ
đĂ,4281,þþāÿþ,11490,đĂþ
þþāÿþ,9728,ÿÿÿÿÿÿþÿÿ,11491,þþāÿþÿ
ÿÿÿÿÿÿþÿÿ,2369,ÿÿÿÿÿü,11492,ÿÿÿÿÿÿþÿÿÿ
ÿÿÿÿÿü,1482,Ąÿ,11493,ÿÿÿÿÿüĄ
Ąÿ,1260,üā,11494,Ąÿü
üā,226,â,11495,üāâ
â,199,Ç,11496,âÇ
Ç,345,ř,11497,Çř
ř,1601,Ćā,11498,řĆ
Ćā,11182,āĂĂā,11499,Ćāā
āĂĂā,9281,ăÿā,11500,āĂĂāă
ăÿā,2330,Ăăþ,11501,ăÿāĂ
Ăăþ,965,āÿü,11502,Ăăþā
āÿü,6579,ĀĀû,11503,āÿüĀ
ĀĀû,707,āā,11504,ĀĀûā
āā,1558,ûý,11505,āāû
ûý,940,Ăþþ,11506,ûýĂ
Ăþþ,5143,øý,11507,Ăþþø
øý,2425,ûýü,11508,øýû
ûýü,524,ÿþ,11509,ûýüÿ
ÿþ,174,®,11510,ÿþ®
®,277,ĕ,11511,®ĕ
ĕ,7220,ĪĀ,11512,ĕĪ
ĪĀ,8883,ĀüĄû,11513,ĪĀĀ
ĀüĄû,5991,ĀÿþĀþ,11514,ĀüĄûĀ
ĀÿþĀþ,5868,ĀþĀþĀý,11515,ĀÿþĀþĀ
ĀþĀþĀý,2982,ĀþĀþĀþ,11516,ĀþĀþĀýĀ
ĀþĀþĀþ,1871,ÿĀÿþÿþ,11517,ĀþĀþĀþÿ
ÿĀÿþÿþ,3231,ĀÿÿÿÿĀÿÿ,11518,ÿĀÿþÿþĀ
ĀÿÿÿÿĀÿÿ,7829,þýÿÿ,11519,ĀÿÿÿÿĀÿÿþ
þýÿÿ,5125,ÿÿÿā,11520,þýÿÿÿ
ÿÿÿā,11334,ÿĀþĀþ,11521,ÿÿÿāÿ
ÿĀþĀþ,1762,üþā,11522,ÿĀþĀþü
üþā,3792,Āüă,11523,üþāĀ
Āüă,2427,ÿÿü,11524,Āüăÿ
ÿÿü,5415,Ùù,11525,ÿÿüÙ
Ùù,289,ġ,11526,Ùùġ
ġ,1230,ĉă,11527,ġĉ
ĉă,2457,Āûÿ,11528,ĉăĀ
Āûÿ,10505,þõ,11529,Āûÿþ
þõ,243,ó,11530,þõó
ó,229,å,11531,óå
å,11263,íí,11532,åí
íí,1121,ùþ,11533,ííù
ùþ,258,Ă,11534,ùþĂ
Ă,767,Čč,11535,ĂČ
Čč,2103,ĐĄ,11536,ČčĐ
ĐĄ,267,ċ,11537,ĐĄċ
ċ,9091,ìß,11538,ċì
ìß,284,Ĝ,11539,ìßĜ
Ĝ,304,İ,11540,Ĝİ
İ,9581,ÿÿĂü,11541,İÿ
ÿÿĂü,10429,Āûăù,11542,ÿÿĂüĀ
Āûăù,191,¿,11543,Āûăù¿
¿,248,ø,11544,¿ø
ø,300,Ĭ,11545,øĬ
Ĭ,4880,Ċú,11546,ĬĊ
Ċú,3238,ĄĂā,11547,ĊúĄ
ĄĂā,11340,þþāĀ,11548,ĄĂāþ
þþāĀ,4010,üõ,11549,þþāĀü
üõ,8733,íï,11550,üõí
íï,245,õ,11551,íïõ
õ,239,ï,11552,õï
ï,527,þÿĀ,11553,ïþ
þÿĀ,4172,ăăĂ,11554,þÿĀă
ăăĂ,5817,āĄĂ,11555,ăăĂā
āĄĂ,3407,Āāÿ,11556,āĄĂĀ
Āāÿ,3355,ýþý,11557,Āāÿý
ýþý,1385,úý,11558,ýþýú
úý,1290,úú,11559,úýú
úú,5049,ûÿă,11560,úúû
ûÿă,259,ă,11561,ûÿăă
ă,283,ě,11562,ăě
ě,6725,Ēę,11563,ěĒ
Ēę,9077,čă,11564,Ēęč
čă,3998,ýþþ,11565,čăý
ýþþ,1432,āýÿ,11566,ýþþā
āýÿ,8847,ýÿÿþþþ,11567,āýÿý
ýÿÿþþþ,9334,þýþþþ,11568,ýÿÿþþþþ
þýþþþ,8145,ÿþýÿ,11569,þýþþþÿ
ÿþýÿ,3036,üþÿþ,11570,ÿþýÿü
üþÿþ,4668,üÿĀ,11571,üþÿþü
üÿĀ,11387,ÿþÿāþ,11572,üÿĀÿ
ÿþÿāþ,1258,üþÿ,11573,ÿþÿāþü
üþÿ,2124,úþā,11574,üþÿú
úþā,6863,ïÐ,11575,úþāï
ïÐ,338,Œ,11576,ïÐŒ
Œ,2090,ĭþ,11577,Œĭ
ĭþ,199,Ç,11578,ĭþÇ
Ç,190,¾,11579,Ç¾
¾,314,ĺ,11580,¾ĺ
ĺ,9097,ąýþ,11581,ĺą
ąýþ,3565,āÿþā,11582,ąýþā
āÿþā,1359,đă,11583,āÿþāđ
đă,2047,þÿÿÿþĀ,11584,đăþ
þÿÿÿþĀ,10955,þĀþĀÿÿ,11585,þÿÿÿþĀþ
þĀþĀÿÿ,656,ÿÿÿÿÿÿÿĀ,11586,þĀþĀÿÿÿ
ÿÿÿÿÿÿÿĀ,2370,üĂý,11587,ÿÿÿÿÿÿÿĀü
üĂý,644,āþ,11588,üĂýā
āþ,187,»,11589,āþ»
»,268,Č,11590,»Č
Č,322,ł,11591,Čł
ł,4882,Āāāā,11592,łĀ
Āāāā,3351,ĂāĂ,11593,ĀāāāĂ
ĂāĂ,998,Ăý,11594,ĂāĂĂ
Ăý,2868,ăāý,11595,Ăýă
ăāý,6275,Āāþ,11596,ăāýĀ
Āāþ,10862,ÿĀþþþ,11597,Āāþÿ
ÿĀþþþ,542,ÿý,11598,ÿĀþþþÿ
ÿý,9638,úþÿ,11599,ÿýú
úþÿ,1562,ü÷,11600,úþÿü
ü÷,3218,Ăú,11601,ü÷Ă
Ăú,258,Ă,11602,ĂúĂ
Ă,207,Ï,11603,ĂÏ
Ï,208,Ð,11604,ÏÐ
Ð,331,ŋ,11605,Ðŋ
ŋ,3222,Āăù,11606,ŋĀ
Āăù,1939,ăû,11607,Āăùă
ăû,2237,Ăÿÿÿÿ,11608,ăûĂ
Ăÿÿÿÿ,571,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿþ,11609,Ăÿÿÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿþ,6146,ĀþþĀ,11610,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿþĀ
ĀþþĀ,7474,þÿÿÿĀþĀ,11611,ĀþþĀþ
þÿÿÿĀþĀ,9561,ÿÿÿþÿā,11612,þÿÿÿĀþĀÿ
ÿÿÿþÿā,9102,Āþýý,11613,ÿÿÿþÿāĀ
Āþýý,4148,Ąüü,11614,ĀþýýĄ
Ąüü,3456,ĂĀþ,11615,ĄüüĂ
ĂĀþ,629,ÿĀĀ,11616,ĂĀþÿ
ÿĀĀ,6608,ùăý,11617,ÿĀĀù
ùăý,2236,ĂþĂ,11618,ùăýĂ
ĂþĂ,1238,üþĀ,11619,ĂþĂü
üþĀ,8466,ÿö,11620,üþĀÿ
ÿö,10497,ëä,11621,ÿöë
ëä,10172,çô,11622,ëäç
çô,953,þĄ,11623,çôþ
þĄ,267,ċ,11624,þĄċ
ċ,275,ē,11625,ċē
ē,11439,ėĐ,11626,ēė
ėĐ,3839,ćĂā,11627,ėĐć
ćĂā,9718,Ăù,11628,ćĂāĂ
Ăù,10878,ąò,11629,Ăùą
ąò,224,à,11630,ąòà
à,288,Ġ,11631,àĠ
Ġ,2322,Ĉý,11632,ĠĈ
Ĉý,2003,üĄü,11633,Ĉýü
üĄü,6458,ăúý,11634,üĄüă
ăúý,244,ô,11635,ăúýô
ô,187,»,11636,ô»
»,4206,ćĨ,11637,»ć
ćĨ,1821,Đû,11638,ćĨĐ
Đû,1590,ăþ,11639,Đûă
ăþ,2687,Ąû,11640,ăþĄ
Ąû,242,ò,11641,Ąûò
ò,234,ê,11642,òê
ê,5671,êó,11643,êê
êó,5459,üāă,11644,êóü
üāă,10905,ĕĊ,11645,üāăĕ
ĕĊ,1695,čĊ,11646,ĕĊč
čĊ,10085,ăĄăĄ,11647,čĊă
ăĄăĄ,11197,ĀāÿĀĀ,11648,ăĄăĄĀ
ĀāÿĀĀ,6174,ÿÿþýþ,11649,ĀāÿĀĀÿ
ÿÿþýþ,1232,üü,11650,ÿÿþýþü
üü,249,ù,11651,üüù
ù,243,ó,11652,ùó
ó,1006,îõ,11653,óî
îõ,235,ë,11654,îõë
ë,2971,÷ý,11655,ë÷
÷ý,272,Đ,11656,÷ýĐ
Đ,285,ĝ,11657,Đĝ
ĝ,7179,ĞĊ,11658,ĝĞ
ĞĊ,1637,ăýÿ,11659,ĞĊă
ăýÿ,5228,ÿýþÿ,11660,ăýÿÿ
ÿýþÿ,10363,þþþþý,11661,ÿýþÿþ
þþþþý,2536,þĀýþ,11662,þþþþýþ
þĀýþ,11477,ýĀýý,11663,þĀýþý
ýĀýý,10266,ÿþýþ,11664,ýĀýýÿ
ÿþýþ,9273,þĀÿÿÿÿþ,11665,ÿþýþþ
þĀÿÿÿÿþ,1249,ýþù,11666,þĀÿÿÿÿþý
ýþù,615,Āÿþ,11667,ýþùĀ
Āÿþ,7649,çÜ,11668,Āÿþç
çÜ,361,ũ,11669,çÜũ
ũ,5330,ĖĀ,11670,ũĖ
ĖĀ,1279,Ù¤,11671,ĖĀÙ
Ù¤,313,Ĺ,11672,Ù¤Ĺ
Ĺ,5760,ċù,11673,Ĺċ
ċù,2013,ăÿÿÿÿ,11674,ċùă
ăÿÿÿÿ,5260,ċĊ,11675,ăÿÿÿÿċ
ċĊ,8947,þÿÿÿÿþĀþ,11676,ċĊþ
þÿÿÿÿþĀþ,9152,Āþÿþÿÿ,11677,þÿÿÿÿþĀþĀ
Āþÿþÿÿ,9387,ÿÿÿÿĀÿý,11678,Āþÿþÿÿÿ
ÿÿÿÿĀÿý,2666,āĀü,11679,ÿÿÿÿĀÿýā
āĀü,258,Ă,11680,āĀüĂ
Ă,242,ò,11681,Ăò
ò,182,¶,11682,ò¶
¶,8133,Łĝ,11683,¶Ł
Łĝ,9116,ĄþĂ,11684,ŁĝĄ
ĄþĂ,3138,āĀĂ,11685,ĄþĂā
āĀĂ,9714,ĂĀā,11686,āĀĂĂ
ĂĀā,3498,ÿÿĂ,11687,ĂĀāÿ
ÿÿĂ,8321,ÿüā,11688,ÿÿĂÿ
ÿüā,1023,ÿþþĀ,11689,ÿüāÿ
ÿþþĀ,2332,þüü,11690,ÿþþĀþ
þüü,258,Ă,11691,þüüĂ
Ă,244,ô,11692,Ăô
ô,1567,āü,11693,ôā
āü,802,ýý,11694,āüý
ýý,239,ï,11695,ýýï
ï,171,«,11696,ï«
«,325,Ņ,11697,«Ņ
Ņ,871,ČĄ,11698,ŅČ
ČĄ,2455,ýþĀ,11699,ČĄý
ýþĀ,3188,ĀýĀÿ,11700,ýþĀĀ
ĀýĀÿ,11492,ÿÿÿÿÿÿþÿÿÿ,11701,ĀýĀÿÿ
ÿÿÿÿÿÿþÿÿÿ,10605,ÿÿÿÿÿÿĀÿÿ,11702,ÿÿÿÿÿÿþÿÿÿÿ
ÿÿÿÿÿÿĀÿÿ,5954,ÿÿÿþÿĀ,11703,ÿÿÿÿÿÿĀÿÿÿ
ÿÿÿþÿĀ,5514,ÿþĀþĀ,11704,ÿÿÿþÿĀÿ
ÿþĀþĀ,11379,ýÿĀÿÿþ,11705,ÿþĀþĀý
ýÿĀÿÿþ,1582,ÿĀþý,11706,ýÿĀÿÿþÿ
ÿĀþý,2556,Ăÿý,11707,ÿĀþýĂ
Ăÿý,2157,āÿþĀ,11708,Ăÿýā
āÿþĀ,1936,üą,11709,āÿþĀü
üą,1759,øĄ,11710,üąø
øĄ,2298,üĀÿ,11711,øĄü
üĀÿ,7055,üæ,11712,üĀÿü
üæ,229,å,11713,üæå
å,225,á,11714,åá
á,247,÷,11715,á÷
÷,2073,ćÿ,11716,÷ć
ćÿ,277,ĕ,11717,ćÿĕ
ĕ,6841,ĝċ,11718,ĕĝ
ĝċ,9206,Ďą,11719,ĝċĎ
Ďą,941,þýÿ,11720,Ďąþ
þýÿ,5798,Āÿÿÿÿþÿÿÿ,11721,þýÿĀ
Āÿÿÿÿþÿÿÿ,798,ÿĀÿÿÿþ,11722,Āÿÿÿÿþÿÿÿÿ
ÿĀÿÿÿþ,595,þþ,11723,ÿĀÿÿÿþþ
þþ,9485,äÇ,11724,þþä
äÇ,2392,ąĩ,11725,äÇą
ąĩ,274,Ē,11726,ąĩĒ
Ē,1152,Āā,11727,ĒĀ
Āā,238,î,11728,Āāî
î,218,Ú,11729,îÚ
Ú,241,ñ,11730,Úñ
ñ,2300,üÿĆ,11731,ñü
üÿĆ,11626,ēė,11732,üÿĆē
ēė,5902,Đą,11733,ēėĐ
Đą,707,āā,11734,Đąā
āā,5134,Ąăă,11735,āāĄ
Ąăă,1129,ăā,11736,Ąăăă
ăā,6387,üĀĀþ,11737,ăāü
üĀĀþ,9201,ýýýý,11738,üĀĀþý
ýýýý,4108,Āÿāā,11739,ýýýýĀ
Āÿāā,909,ĀĀĀÿ,11740,ĀÿāāĀ
ĀĀĀÿ,2448,ûó,11741,ĀĀĀÿû
ûó,2296,êå,11742,ûóê
êå,230,æ,11743,êåæ
æ,247,÷,11744,æ÷
÷,277,ĕ,11745,÷ĕ
ĕ,2459,Ğę,11746,ĕĞ
Ğę,1013,čā,11747,Ğęč
čā,10132,úþĀ,11748,čāú
úþĀ,5066,þþþþþ,11749,úþĀþ
þþþþþ,10747,ÿýÿý,11750,þþþþþÿ
ÿýÿý,2789,ÿýþþ,11751,ÿýÿýÿ
ÿýþþ,8979,ýþþÿÿ,11752,ÿýþþý
ýþþÿÿ,6187,þĀÿĀþ,11753,ýþþÿÿþ
þĀÿĀþ,1380,þüÿ,11754,þĀÿĀþþ
þüÿ,1663,ûþü,11755,þüÿû
ûþü,253,ý,11756,ûþüý
ý,215,×,11757,ý×
×,259,ă,11758,×ă
ă,356,Ť,11759,ăŤ
Ť,5714,ċþ,11760,Ťċ
ċþ,237,í,11761,ċþí
í,142,,11762,í
,300,Ĭ,11763,Ĭ
Ĭ,5123,Ęÿ,11764,ĬĘ
Ęÿ,4702,üāþĀ,11765,Ęÿü
üāþĀ,10683,ýĊ,11766,üāþĀý
ýĊ,3922,ċĀ,11767,ýĊċ
ċĀ,11690,ÿþþĀþ,11768,ċĀÿ
